Inoc_Date,Rating_Date,Genotype,Run,Bench,Node,Leaf,Percent_Sporulation,Percent_Lesion
6/24/20,6/30/20,30,1,B,4,1,30,80
6/24/20,6/30/20,30,1,B,4,2,30,100
6/24/20,6/30/20,30,1,D,3,1,50,70
6/24/20,6/30/20,30,1,D,3,2,40,70
6/24/20,6/30/20,30,1,D,4,1,20,90
6/24/20,6/30/20,30,1,D,4,2,20,80
6/24/20,6/30/20,30,1,G,3,1,70,90
6/24/20,6/30/20,30,1,G,3,2,50,70
6/24/20,6/30/20,30,1,G,4,1,20,70
6/24/20,6/30/20,30,1,G,4,2,10,80
6/24/20,6/30/20,3,2,A,3,1,40,90
6/24/20,6/30/20,3,2,A,3,2,40,70
6/24/20,6/30/20,3,2,A,4,1,30,100
6/24/20,6/30/20,3,2,A,4,2,30,100
6/24/20,6/30/20,3,2,B,3,1,60,60
6/24/20,6/30/20,3,2,B,3,2,40,60
6/24/20,6/30/20,3,2,B,4,1,50,60
6/24/20,6/30/20,3,2,B,4,2,50,60
6/24/20,6/30/20,3,2,D,3,1,70,70
6/24/20,6/30/20,3,2,D,3,2,70,70
6/24/20,6/30/20,3,2,D,4,1,70,90
6/24/20,6/30/20,3,2,D,4,2,70,100
6/24/20,6/30/20,3,2,G,3,1,50,70
6/24/20,6/30/20,3,2,G,3,2,50,90
6/24/20,6/30/20,3,2,G,4,1,60,90
6/24/20,6/30/20,3,2,G,4,2,60,90
6/24/20,6/30/20,2,2,A,3,1,70,90
6/24/20,6/30/20,2,2,A,3,2,70,90
6/24/20,6/30/20,2,2,A,4,1,60,100
6/24/20,6/30/20,2,2,A,4,2,40,100
6/24/20,6/30/20,2,2,B,3,1,70,90
6/24/20,6/30/20,2,2,B,3,2,80,100
6/24/20,6/30/20,2,2,B,4,1,50,100
6/24/20,6/30/20,2,2,B,4,2,60,90
6/24/20,6/30/20,2,2,D,3,1,70,90
6/24/20,6/30/20,2,2,D,3,2,70,90
6/24/20,6/30/20,2,2,D,4,1,60,70
6/24/20,6/30/20,2,2,D,4,2,60,80
6/24/20,6/30/20,2,2,G,3,1,60,90
6/24/20,6/30/20,2,2,G,3,2,50,90
6/24/20,6/30/20,2,2,G,4,1,40,90
6/24/20,6/30/20,2,2,G,4,2,40,90
6/24/20,6/30/20,1,2,A,3,1,80,80
6/24/20,6/30/20,1,2,A,3,2,80,80
6/24/20,6/30/20,1,2,A,4,1,70,70
6/24/20,6/30/20,1,2,A,4,2,70,70
6/24/20,6/30/20,1,2,B,3,1,80,100
6/24/20,6/30/20,1,2,B,3,2,80,100
6/24/20,6/30/20,1,2,B,4,1,60,80
6/24/20,6/30/20,1,2,B,4,2,70,80
6/24/20,6/30/20,1,2,D,3,1,70,80
6/24/20,6/30/20,1,2,D,3,2,60,80
6/24/20,6/30/20,1,2,D,4,1,70,90
6/24/20,6/30/20,1,2,D,4,2,80,90
6/24/20,6/30/20,1,2,G,3,1,70,90
6/24/20,6/30/20,1,2,G,3,2,80,90
6/24/20,6/30/20,1,2,G,4,1,80,90
6/24/20,6/30/20,1,2,G,4,2,80,100
7/9/20,7/15/20,Pgem,13,A,3,1,60,80
7/9/20,7/15/20,Pgem,13,A,3,2,.,.
7/9/20,7/15/20,Pgem,13,A,4,1,50,70
7/9/20,7/15/20,Pgem,13,A,4,2,40,70
7/9/20,7/15/20,Pgem,13,B,3,1,70,70
7/9/20,7/15/20,Pgem,13,B,3,2,70,70
7/9/20,7/15/20,Pgem,13,B,4,1,40,60
7/9/20,7/15/20,Pgem,13,B,4,2,40,60
7/9/20,7/15/20,Pgem,13,D,3,1,80,80
7/9/20,7/15/20,Pgem,13,D,3,2,80,80
7/9/20,7/15/20,Pgem,13,D,4,1,50,60
7/9/20,7/15/20,Pgem,13,D,4,2,50,60
7/9/20,7/15/20,Pgem,13,G,3,1,70,70
7/9/20,7/15/20,Pgem,13,G,3,2,40,60
7/9/20,7/15/20,Pgem,13,G,4,1,30,40
7/9/20,7/15/20,Pgem,13,G,4,2,30,40
7/9/20,7/15/20,315,1,A,3,1,50,80
7/9/20,7/15/20,315,1,A,3,2,30,70
7/9/20,7/15/20,315,1,A,4,1,30,80
7/9/20,7/15/20,315,1,A,4,2,.,.
7/9/20,7/15/20,315,1,B,3,1,50,70
7/9/20,7/15/20,315,1,B,3,2,40,70
7/9/20,7/15/20,315,1,B,4,1,20,70
7/9/20,7/15/20,315,1,B,4,2,20,80
7/9/20,7/15/20,315,1,D,3,1,50,70
7/9/20,7/15/20,315,1,D,3,2,40,70
7/9/20,7/15/20,315,1,D,4,1,30,70
7/9/20,7/15/20,315,1,D,4,2,10,80
7/9/20,7/15/20,315,1,G,3,1,0,50
7/9/20,7/15/20,315,1,G,3,2,0,40
7/9/20,7/15/20,315,1,G,4,1,0,60
7/9/20,7/15/20,315,1,G,4,2,0,60
7/9/20,7/15/20,313,1,A,3,1,80,80
7/9/20,7/15/20,313,1,A,3,2,80,80
7/9/20,7/15/20,313,1,A,4,1,80,80
7/9/20,7/15/20,313,1,A,4,2,80,90
7/9/20,7/15/20,313,1,B,3,1,80,80
7/9/20,7/15/20,313,1,B,3,2,90,90
7/9/20,7/15/20,313,1,B,4,1,90,90
7/9/20,7/15/20,313,1,B,4,2,90,100
7/9/20,7/15/20,313,1,D,3,1,50,50
7/9/20,7/15/20,313,1,D,3,2,30,50
7/9/20,7/15/20,313,1,D,4,1,70,70
7/9/20,7/15/20,313,1,D,4,2,70,70
7/9/20,7/15/20,313,1,G,3,1,60,80
7/9/20,7/15/20,313,1,G,3,2,60,80
7/9/20,7/15/20,313,1,G,4,1,30,70
7/9/20,7/15/20,313,1,G,4,2,20,60
7/9/20,7/15/20,312,1,A,3,1,40,70
7/9/20,7/15/20,312,1,A,3,2,30,60
7/9/20,7/15/20,312,1,A,4,1,40,60
7/9/20,7/15/20,312,1,A,4,2,40,70
7/9/20,7/15/20,312,1,B,3,1,50,70
7/9/20,7/15/20,312,1,B,3,2,50,70
7/9/20,7/15/20,312,1,B,4,1,50,80
7/9/20,7/15/20,312,1,B,4,2,50,80
7/9/20,7/15/20,312,1,D,3,1,30,70
7/9/20,7/15/20,312,1,D,3,2,20,80
7/9/20,7/15/20,312,1,D,4,1,10,70
7/9/20,7/15/20,312,1,D,4,2,10,80
7/9/20,7/15/20,312,1,G,3,1,30,70
7/9/20,7/15/20,312,1,G,3,2,30,70
7/9/20,7/15/20,312,1,G,4,1,20,70
7/9/20,7/15/20,312,1,G,4,2,10,70
7/9/20,7/15/20,310,1,A,3,1,0,70
7/9/20,7/15/20,310,1,A,3,2,0,70
7/9/20,7/15/20,310,1,A,4,1,0,70
7/9/20,7/15/20,310,1,A,4,2,5,60
7/9/20,7/15/20,310,1,B,3,1,5,50
7/9/20,7/15/20,310,1,B,3,2,0,50
7/9/20,7/15/20,310,1,B,4,1,0,4
7/9/20,7/15/20,310,1,B,4,2,0,50
7/9/20,7/15/20,310,1,D,3,1,5,40
7/9/20,7/15/20,310,1,D,3,2,0,50
7/9/20,7/15/20,310,1,D,4,1,5,70
7/9/20,7/15/20,310,1,D,4,2,0,70
7/9/20,7/15/20,310,1,G,3,1,5,40
7/9/20,7/15/20,310,1,G,3,2,0,30
7/9/20,7/15/20,310,1,G,4,1,0,70
7/9/20,7/15/20,310,1,G,4,2,0,40
7/9/20,7/15/20,307,1,A,3,1,70,70
7/9/20,7/15/20,307,1,A,3,2,70,80
7/9/20,7/15/20,307,1,A,4,1,40,60
7/9/20,7/15/20,307,1,A,4,2,20,40
7/9/20,7/15/20,307,1,B,3,1,.,.
7/9/20,7/15/20,307,1,B,3,2,.,.
7/9/20,7/15/20,307,1,B,4,1,.,.
7/9/20,7/15/20,307,1,B,4,2,.,.
7/9/20,7/15/20,307,1,D,3,1,70,70
7/9/20,7/15/20,307,1,D,3,2,70,80
7/9/20,7/15/20,307,1,D,4,1,40,60
7/9/20,7/15/20,307,1,D,4,2,30,60
7/9/20,7/15/20,307,1,G,3,1,50,60
7/9/20,7/15/20,307,1,G,3,2,50,60
7/9/20,7/15/20,307,1,G,4,1,40,60
7/9/20,7/15/20,307,1,G,4,2,40,70
7/9/20,7/15/20,306,1,A,3,1,70,70
7/9/20,7/15/20,306,1,A,3,2,60,70
7/9/20,7/15/20,306,1,A,4,1,60,70
7/9/20,7/15/20,306,1,A,4,2,70,80
7/9/20,7/15/20,306,1,B,3,1,30,60
7/9/20,7/15/20,306,1,B,3,2,30,60
7/9/20,7/15/20,306,1,B,4,1,20,60
7/9/20,7/15/20,306,1,B,4,2,30,70
7/9/20,7/15/20,306,1,D,3,1,30,40
7/9/20,7/15/20,306,1,D,3,2,30,60
7/9/20,7/15/20,306,1,D,4,1,40,70
7/9/20,7/15/20,306,1,D,4,2,50,80
7/9/20,7/15/20,306,1,G,3,1,80,80
7/9/20,7/15/20,306,1,G,3,2,70,70
7/9/20,7/15/20,306,1,G,4,1,60,70
7/9/20,7/15/20,306,1,G,4,2,60,80
7/9/20,7/15/20,305,1,A,3,1,60,70
7/9/20,7/15/20,305,1,A,3,2,70,80
7/9/20,7/15/20,305,1,A,4,1,70,80
7/9/20,7/15/20,305,1,A,4,2,60,70
7/9/20,7/15/20,305,1,B,3,1,50,70
7/9/20,7/15/20,305,1,B,3,2,50,80
7/9/20,7/15/20,305,1,B,4,1,40,70
7/9/20,7/15/20,305,1,B,4,2,50,90
7/9/20,7/15/20,305,1,D,3,1,50,70
7/9/20,7/15/20,305,1,D,3,2,40,80
7/9/20,7/15/20,305,1,D,4,1,20,60
7/9/20,7/15/20,305,1,D,4,2,10,50
7/9/20,7/15/20,305,1,G,3,1,50,50
7/9/20,7/15/20,305,1,G,3,2,50,70
7/9/20,7/15/20,305,1,G,4,1,40,80
7/9/20,7/15/20,305,1,G,4,2,30,50
7/9/20,7/15/20,304,1,A,3,1,40,70
7/9/20,7/15/20,304,1,A,3,2,30,70
7/9/20,7/15/20,304,1,A,4,1,40,80
7/9/20,7/15/20,304,1,A,4,2,50,80
7/9/20,7/15/20,304,1,B,3,1,40,60
7/9/20,7/15/20,304,1,B,3,2,30,70
7/9/20,7/15/20,304,1,B,4,1,10,70
7/9/20,7/15/20,304,1,B,4,2,10,50
7/9/20,7/15/20,304,1,D,3,1,50,60
7/9/20,7/15/20,304,1,D,3,2,40,60
7/9/20,7/15/20,304,1,D,4,1,30,60
7/9/20,7/15/20,304,1,D,4,2,30,60
7/9/20,7/15/20,304,1,G,3,1,60,70
7/9/20,7/15/20,304,1,G,3,2,50,70
7/9/20,7/15/20,304,1,G,4,1,20,40
7/9/20,7/15/20,304,1,G,4,2,30,30
7/9/20,7/15/20,302,1,A,3,1,70,70
7/9/20,7/15/20,302,1,A,3,2,70,70
7/9/20,7/15/20,302,1,A,4,1,60,60
7/9/20,7/15/20,302,1,A,4,2,70,80
7/9/20,7/15/20,302,1,B,3,1,70,70
7/9/20,7/15/20,302,1,B,3,2,70,80
7/9/20,7/15/20,302,1,B,4,1,70,70
7/9/20,7/15/20,302,1,B,4,2,70,70
7/9/20,7/15/20,302,1,D,3,1,60,70
7/9/20,7/15/20,302,1,D,3,2,60,70
7/9/20,7/15/20,302,1,D,4,1,50,80
7/9/20,7/15/20,302,1,D,4,2,40,60
7/9/20,7/15/20,302,1,G,3,1,70,70
7/9/20,7/15/20,302,1,G,3,2,70,80
7/9/20,7/15/20,302,1,G,4,1,60,70
7/9/20,7/15/20,302,1,G,4,2,50,70
7/9/20,7/15/20,300,1,A,3,1,60,60
7/9/20,7/15/20,300,1,A,3,2,70,70
7/9/20,7/15/20,300,1,A,4,1,80,80
7/9/20,7/15/20,300,1,A,4,2,60,70
7/9/20,7/15/20,300,1,B,3,1,70,60
7/9/20,7/15/20,300,1,B,3,2,60,60
7/9/20,7/15/20,300,1,B,4,1,80,80
7/9/20,7/15/20,300,1,B,4,2,80,80
7/9/20,7/15/20,300,1,D,3,1,.,.
7/9/20,7/15/20,300,1,D,3,2,.,.
7/9/20,7/15/20,300,1,D,4,1,.,.
7/9/20,7/15/20,300,1,D,4,2,.,.
7/9/20,7/15/20,300,1,G,3,1,40,70
7/9/20,7/15/20,300,1,G,3,2,30,70
7/9/20,7/15/20,300,1,G,4,1,10,70
7/9/20,7/15/20,300,1,G,4,2,10,70
7/9/20,7/15/20,299,1,A,3,1,40,60
7/9/20,7/15/20,299,1,A,3,2,30,60
7/9/20,7/15/20,299,1,A,4,1,10,70
7/9/20,7/15/20,299,1,A,4,2,10,80
7/9/20,7/15/20,299,1,B,3,1,60,60
7/9/20,7/15/20,299,1,B,3,2,60,70
7/9/20,7/15/20,299,1,B,4,1,70,80
7/9/20,7/15/20,299,1,B,4,2,60,70
7/9/20,7/15/20,299,1,D,3,1,70,80
7/9/20,7/15/20,299,1,D,3,2,60,80
7/9/20,7/15/20,299,1,D,4,1,30,70
7/9/20,7/15/20,299,1,D,4,2,40,80
7/9/20,7/15/20,299,1,G,3,1,60,60
7/9/20,7/15/20,299,1,G,3,2,60,70
7/9/20,7/15/20,299,1,G,4,1,50,70
7/9/20,7/15/20,299,1,G,4,2,40,60
7/9/20,7/15/20,298,1,A,3,1,90,90
7/9/20,7/15/20,298,1,A,3,2,80,80
7/9/20,7/15/20,298,1,A,4,1,90,90
7/9/20,7/15/20,298,1,A,4,2,80,80
7/9/20,7/15/20,298,1,B,3,1,80,80
7/9/20,7/15/20,298,1,B,3,2,80,80
7/9/20,7/15/20,298,1,B,4,1,50,70
7/9/20,7/15/20,298,1,B,4,2,40,90
7/9/20,7/15/20,298,1,D,3,1,70,70
7/9/20,7/15/20,298,1,D,3,2,60,80
7/9/20,7/15/20,298,1,D,4,1,30,70
7/9/20,7/15/20,298,1,D,4,2,20,70
7/9/20,7/15/20,298,1,G,3,1,10,30
7/9/20,7/15/20,298,1,G,3,2,10,30
7/9/20,7/15/20,298,1,G,4,1,20,60
7/9/20,7/15/20,298,1,G,4,2,10,70
7/9/20,7/15/20,297,1,A,3,1,40,40
7/9/20,7/15/20,297,1,A,3,2,60,60
7/9/20,7/15/20,297,1,A,4,1,80,80
7/9/20,7/15/20,297,1,A,4,2,80,80
7/9/20,7/15/20,297,1,B,3,1,70,70
7/9/20,7/15/20,297,1,B,3,2,40,60
7/9/20,7/15/20,297,1,B,4,1,60,70
7/9/20,7/15/20,297,1,B,4,2,60,70
7/9/20,7/15/20,297,1,D,3,1,50,60
7/9/20,7/15/20,297,1,D,3,2,60,70
7/9/20,7/15/20,297,1,D,4,1,40,80
7/9/20,7/15/20,297,1,D,4,2,40,90
7/9/20,7/15/20,297,1,G,3,1,80,80
7/9/20,7/15/20,297,1,G,3,2,70,70
7/9/20,7/15/20,297,1,G,4,1,50,70
7/9/20,7/15/20,297,1,G,4,2,50,70
7/9/20,7/15/20,296,1,A,3,1,50,70
7/9/20,7/15/20,296,1,A,3,2,50,70
7/9/20,7/15/20,296,1,A,4,1,40,70
7/9/20,7/15/20,296,1,A,4,2,30,70
7/9/20,7/15/20,296,1,B,3,1,10,70
7/9/20,7/15/20,296,1,B,3,2,10,70
7/9/20,7/15/20,296,1,B,4,1,30,80
7/9/20,7/15/20,296,1,B,4,2,20,70
7/9/20,7/15/20,296,1,D,3,1,60,70
7/9/20,7/15/20,296,1,D,3,2,60,70
7/9/20,7/15/20,296,1,D,4,1,40,70
7/9/20,7/15/20,296,1,D,4,2,10,80
7/9/20,7/15/20,296,1,G,3,1,30,60
7/9/20,7/15/20,296,1,G,3,2,30,70
7/9/20,7/15/20,296,1,G,4,1,0,70
7/9/20,7/15/20,296,1,G,4,2,0,70
7/9/20,7/15/20,238,2,A,3,1,.,.
7/9/20,7/15/20,238,2,A,3,2,.,.
7/9/20,7/15/20,238,2,A,4,1,.,.
7/9/20,7/15/20,238,2,A,4,2,.,.
7/9/20,7/15/20,238,2,B,3,1,5,40
7/9/20,7/15/20,238,2,B,3,2,5,50
7/9/20,7/15/20,238,2,B,4,1,0,60
7/9/20,7/15/20,238,2,B,4,2,0,80
7/9/20,7/15/20,238,2,D,3,1,0,10
7/9/20,7/15/20,238,2,D,3,2,0,10
7/9/20,7/15/20,238,2,D,4,1,0,70
7/9/20,7/15/20,238,2,D,4,2,0,70
7/9/20,7/15/20,238,2,G,3,1,5,80
7/9/20,7/15/20,238,2,G,3,2,0,80
7/9/20,7/15/20,238,2,G,4,1,0,80
7/9/20,7/15/20,238,2,G,4,2,0,80
7/9/20,7/15/20,203,1,A,3,1,60,80
7/9/20,7/15/20,203,1,A,3,2,60,80
7/9/20,7/15/20,203,1,A,4,1,50,60
7/9/20,7/15/20,203,1,A,4,2,60,70
7/9/20,7/15/20,203,1,B,3,1,60,70
7/9/20,7/15/20,203,1,B,3,2,60,80
7/9/20,7/15/20,203,1,B,4,1,70,90
7/9/20,7/15/20,203,1,B,4,2,70,90
7/9/20,7/15/20,203,1,D,3,1,60,70
7/9/20,7/15/20,203,1,D,3,2,70,80
7/9/20,7/15/20,203,1,D,4,1,30,70
7/9/20,7/15/20,203,1,D,4,2,40,80
7/9/20,7/15/20,203,1,G,3,1,20,30
7/9/20,7/15/20,203,1,G,3,2,20,30
7/9/20,7/15/20,203,1,G,4,1,60,90
7/9/20,7/15/20,203,1,G,4,2,50,80
7/9/20,7/15/20,202,1,A,3,1,40,60
7/9/20,7/15/20,202,1,A,3,2,30,50
7/9/20,7/15/20,202,1,A,4,1,30,30
7/9/20,7/15/20,202,1,A,4,2,30,50
7/9/20,7/15/20,202,1,B,3,1,20,20
7/9/20,7/15/20,202,1,B,3,2,10,10
7/9/20,7/15/20,202,1,B,4,1,30,40
7/9/20,7/15/20,202,1,B,4,2,20,50
7/9/20,7/15/20,202,1,D,3,1,70,80
7/9/20,7/15/20,202,1,D,3,2,70,80
7/9/20,7/15/20,202,1,D,4,1,40,90
7/9/20,7/15/20,202,1,D,4,2,30,80
7/9/20,7/15/20,202,1,G,3,1,70,70
7/9/20,7/15/20,202,1,G,3,2,70,70
7/9/20,7/15/20,202,1,G,4,1,60,90
7/9/20,7/15/20,202,1,G,4,2,70,90
7/9/20,7/15/20,201,1,A,3,1,.,.
7/9/20,7/15/20,201,1,A,3,2,.,.
7/9/20,7/15/20,201,1,A,4,1,.,.
7/9/20,7/15/20,201,1,A,4,2,.,.
7/9/20,7/15/20,201,1,B,3,1,60,60
7/9/20,7/15/20,201,1,B,3,2,40,70
7/9/20,7/15/20,201,1,B,4,1,60,70
7/9/20,7/15/20,201,1,B,4,2,50,50
7/9/20,7/15/20,201,1,D,3,1,70,70
7/9/20,7/15/20,201,1,D,3,2,80,80
7/9/20,7/15/20,201,1,D,4,1,20,80
7/9/20,7/15/20,201,1,D,4,2,10,70
7/9/20,7/15/20,201,1,G,3,1,70,90
7/9/20,7/15/20,201,1,G,3,2,70,80
7/9/20,7/15/20,201,1,G,4,1,60,90
7/9/20,7/15/20,201,1,G,4,2,70,80
7/9/20,7/15/20,199,2,A,3,1,80,80
7/9/20,7/15/20,199,2,A,3,2,70,70
7/9/20,7/15/20,199,2,A,4,1,80,80
7/9/20,7/15/20,199,2,A,4,2,70,70
7/9/20,7/15/20,199,2,B,3,1,90,90
7/9/20,7/15/20,199,2,B,3,2,80,80
7/9/20,7/15/20,199,2,B,4,1,70,70
7/9/20,7/15/20,199,2,B,4,2,70,70
7/9/20,7/15/20,199,2,D,3,1,60,70
7/9/20,7/15/20,199,2,D,3,2,60,60
7/9/20,7/15/20,199,2,D,4,1,60,60
7/9/20,7/15/20,199,2,D,4,2,50,70
7/9/20,7/15/20,199,2,G,3,1,80,80
7/9/20,7/15/20,199,2,G,3,2,70,80
7/9/20,7/15/20,199,2,G,4,1,60,80
7/9/20,7/15/20,199,2,G,4,2,60,60
7/9/20,7/15/20,179,2,A,3,1,90,90
7/9/20,7/15/20,179,2,A,3,2,80,80
7/9/20,7/15/20,179,2,A,4,1,90,90
7/9/20,7/15/20,179,2,A,4,2,90,90
7/9/20,7/15/20,179,2,B,3,1,50,60
7/9/20,7/15/20,179,2,B,3,2,50,70
7/9/20,7/15/20,179,2,B,4,1,70,80
7/9/20,7/15/20,179,2,B,4,2,80,90
7/9/20,7/15/20,179,2,D,3,1,60,70
7/9/20,7/15/20,179,2,D,3,2,50,70
7/9/20,7/15/20,179,2,D,4,1,70,80
7/9/20,7/15/20,179,2,D,4,2,70,80
7/9/20,7/15/20,179,2,G,3,1,60,60
7/9/20,7/15/20,179,2,G,3,2,50,60
7/9/20,7/15/20,179,2,G,4,1,50,60
7/9/20,7/15/20,179,2,G,4,2,40,80
7/9/20,7/15/20,178,2,A,3,1,90,90
7/9/20,7/15/20,178,2,A,3,2,80,90
7/9/20,7/15/20,178,2,A,4,1,90,90
7/9/20,7/15/20,178,2,A,4,2,80,90
7/9/20,7/15/20,178,2,B,3,1,10,60
7/9/20,7/15/20,178,2,B,3,2,15,60
7/9/20,7/15/20,178,2,B,4,1,5,60
7/9/20,7/15/20,178,2,B,4,2,5,60
7/9/20,7/15/20,178,2,D,3,1,60,70
7/9/20,7/15/20,178,2,D,3,2,50,60
7/9/20,7/15/20,178,2,D,4,1,40,70
7/9/20,7/15/20,178,2,D,4,2,40,60
7/9/20,7/15/20,178,2,G,3,1,70,80
7/9/20,7/15/20,178,2,G,3,2,50,80
7/9/20,7/15/20,178,2,G,4,1,40,70
7/9/20,7/15/20,178,2,G,4,2,40,80
7/9/20,7/15/20,165,2,A,3,1,80,80
7/9/20,7/15/20,165,2,A,3,2,70,70
7/9/20,7/15/20,165,2,A,4,1,70,70
7/9/20,7/15/20,165,2,A,4,2,70,70
7/9/20,7/15/20,165,2,B,3,1,20,60
7/9/20,7/15/20,165,2,B,3,2,10,70
7/9/20,7/15/20,165,2,B,4,1,30,70
7/9/20,7/15/20,165,2,B,4,2,30,70
7/9/20,7/15/20,165,2,D,3,1,20,50
7/9/20,7/15/20,165,2,D,3,2,10,70
7/9/20,7/15/20,165,2,D,4,1,40,80
7/9/20,7/15/20,165,2,D,4,2,30,80
7/9/20,7/15/20,165,2,G,3,1,30,80
7/9/20,7/15/20,165,2,G,3,2,20,80
7/9/20,7/15/20,165,2,G,4,1,5,70
7/9/20,7/15/20,165,2,G,4,2,5,50
7/9/20,7/15/20,164,2,A,3,1,70,80
7/9/20,7/15/20,164,2,A,3,2,70,70
7/9/20,7/15/20,164,2,A,4,1,60,90
7/9/20,7/15/20,164,2,A,4,2,70,70
7/9/20,7/15/20,164,2,B,3,1,70,70
7/9/20,7/15/20,164,2,B,3,2,70,70
7/9/20,7/15/20,164,2,B,4,1,80,90
7/9/20,7/15/20,164,2,B,4,2,80,90
7/9/20,7/15/20,164,2,D,3,1,70,70
7/9/20,7/15/20,164,2,D,3,2,70,80
7/9/20,7/15/20,164,2,D,4,1,60,80
7/9/20,7/15/20,164,2,D,4,2,60,90
7/9/20,7/15/20,164,2,G,3,1,60,70
7/9/20,7/15/20,164,2,G,3,2,60,70
7/9/20,7/15/20,164,2,G,4,1,20,90
7/9/20,7/15/20,164,2,G,4,2,20,90
7/9/20,7/15/20,151,1,A,3,1,60,60
7/9/20,7/15/20,151,1,A,3,2,70,70
7/9/20,7/15/20,151,1,A,4,1,60,60
7/9/20,7/15/20,151,1,A,4,2,70,70
7/9/20,7/15/20,151,1,B,3,1,70,70
7/9/20,7/15/20,151,1,B,3,2,70,80
7/9/20,7/15/20,151,1,B,4,1,60,70
7/9/20,7/15/20,151,1,B,4,2,40,70
7/9/20,7/15/20,151,1,D,3,1,60,50
7/9/20,7/15/20,151,1,D,3,2,40,50
7/9/20,7/15/20,151,1,D,4,1,40,50
7/9/20,7/15/20,151,1,D,4,2,30,60
7/9/20,7/15/20,151,1,G,3,1,20,30
7/9/20,7/15/20,151,1,G,3,2,5,40
7/9/20,7/15/20,151,1,G,4,1,10,70
7/9/20,7/15/20,151,1,G,4,2,20,50
7/9/20,7/15/20,147,1,A,3,1,50,60
7/9/20,7/15/20,147,1,A,3,2,30,70
7/9/20,7/15/20,147,1,A,4,1,40,80
7/9/20,7/15/20,147,1,A,4,2,40,60
7/9/20,7/15/20,147,1,B,3,1,60,70
7/9/20,7/15/20,147,1,B,3,2,40,60
7/9/20,7/15/20,147,1,B,4,1,50,70
7/9/20,7/15/20,147,1,B,4,2,60,70
7/9/20,7/15/20,147,1,D,3,1,30,60
7/9/20,7/15/20,147,1,D,3,2,40,40
7/9/20,7/15/20,147,1,D,4,1,60,90
7/9/20,7/15/20,147,1,D,4,2,60,80
7/9/20,7/15/20,147,1,G,3,1,70,70
7/9/20,7/15/20,147,1,G,3,2,70,70
7/9/20,7/15/20,147,1,G,4,1,40,90
7/9/20,7/15/20,147,1,G,4,2,.,.
7/9/20,7/15/20,145,2,A,3,1,50,70
7/9/20,7/15/20,145,2,A,3,2,50,70
7/9/20,7/15/20,145,2,A,4,1,60,80
7/9/20,7/15/20,145,2,A,4,2,60,90
7/9/20,7/15/20,145,2,B,3,1,70,80
7/9/20,7/15/20,145,2,B,3,2,60,70
7/9/20,7/15/20,145,2,B,4,1,60,80
7/9/20,7/15/20,145,2,B,4,2,60,80
7/9/20,7/15/20,145,2,D,3,1,70,70
7/9/20,7/15/20,145,2,D,3,2,50,60
7/9/20,7/15/20,145,2,D,4,1,20,60
7/9/20,7/15/20,145,2,D,4,2,10,60
7/9/20,7/15/20,145,2,G,3,1,70,80
7/9/20,7/15/20,145,2,G,3,2,60,70
7/9/20,7/15/20,145,2,G,4,1,50,90
7/9/20,7/15/20,145,2,G,4,2,60,80
7/9/20,7/15/20,141,1,A,3,1,70,70
7/9/20,7/15/20,141,1,A,3,2,70,80
7/9/20,7/15/20,141,1,A,4,1,60,90
7/9/20,7/15/20,141,1,A,4,2,50,80
7/9/20,7/15/20,141,1,B,3,1,70,90
7/9/20,7/15/20,141,1,B,3,2,50,80
7/9/20,7/15/20,141,1,B,4,1,60,90
7/9/20,7/15/20,141,1,B,4,2,60,90
7/9/20,7/15/20,141,1,D,3,1,60,70
7/9/20,7/15/20,141,1,D,3,2,50,60
7/9/20,7/15/20,141,1,D,4,1,40,50
7/9/20,7/15/20,141,1,D,4,2,40,40
7/9/20,7/15/20,141,1,G,3,1,70,70
7/9/20,7/15/20,141,1,G,3,2,60,70
7/9/20,7/15/20,141,1,G,4,1,60,70
7/9/20,7/15/20,141,1,G,4,2,50,60
7/9/20,7/15/20,131,1,A,3,1,40,70
7/9/20,7/15/20,131,1,A,3,2,40,70
7/9/20,7/15/20,131,1,A,4,1,20,80
7/9/20,7/15/20,131,1,A,4,2,10,70
7/9/20,7/15/20,131,1,B,3,1,0,60
7/9/20,7/15/20,131,1,B,3,2,0,60
7/9/20,7/15/20,131,1,B,4,1,0,50
7/9/20,7/15/20,131,1,B,4,2,0,40
7/9/20,7/15/20,131,1,D,3,1,40,40
7/9/20,7/15/20,131,1,D,3,2,40,60
7/9/20,7/15/20,131,1,D,4,1,60,70
7/9/20,7/15/20,131,1,D,4,2,40,70
7/9/20,7/15/20,131,1,G,3,1,20,40
7/9/20,7/15/20,131,1,G,3,2,20,30
7/9/20,7/15/20,131,1,G,4,1,20,70
7/9/20,7/15/20,131,1,G,4,2,20,60
7/9/20,7/15/20,128,1,A,3,1,.,.
7/9/20,7/15/20,128,1,A,3,2,.,.
7/9/20,7/15/20,128,1,A,4,1,.,.
7/9/20,7/15/20,128,1,A,4,2,.,.
7/9/20,7/15/20,128,1,B,3,1,60,60
7/9/20,7/15/20,128,1,B,3,2,70,70
7/9/20,7/15/20,128,1,B,4,1,70,80
7/9/20,7/15/20,128,1,B,4,2,70,90
7/9/20,7/15/20,128,1,D,3,1,70,70
7/9/20,7/15/20,128,1,D,3,2,60,70
7/9/20,7/15/20,128,1,D,4,1,20,80
7/9/20,7/15/20,128,1,D,4,2,20,70
